Tanggal Order;Channel;Kategori Channel;Cust;Daerah;Provinsi;Pesanan;Kategori;Qty;Harga Jual;Harga setelah diskon;Total Diskon;Total Penjualan;Total
Saturday, 17 February 2024;Shopee;End User;anitajw;MALANG;JAWA TIMUR;Dks Sakura;Dupa Stik;1;29700;25839;3861;29700;25839
Saturday, 17 February 2024;Shopee;End User;anitajw;MALANG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;31200;7800;39000;31200
Saturday, 17 February 2024;Shopee;End User;ningrur;PASURUAN;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;29700;23760;5940;29700;23760
Saturday, 17 February 2024;Shopee;End User;ningrur;PASURUAN;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;23760;5940;29700;23760
Saturday, 17 February 2024;Shopee;End User;nurdesthi;SIDOARJO;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;5;39000;33930;5070;195000;169650
Saturday, 17 February 2024;Shopee;End User;yoga.adji69;MADIUN;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;31200;7800;39000;31200
Saturday, 17 February 2024;Shopee;End User;asi_kit;SUKOHARJO;JAWA TENGAH;Dks Gaharu;Dupa Stik;1;29700;23760;5940;29700;23760
Saturday, 17 February 2024;Shopee;End User;asi_kit;SUKOHARJO;JAWA TENGAH;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;27720;280;28000;27720
Saturday, 17 February 2024;Shopee;End User;asi_kit;SUKOHARJO;JAWA TENGAH;Dkk Gaharu;Dupa Kerucut;1;39000;31200;7800;39000;31200
Sunday, 18 February 2024;Shopee;End User;cibbyhouse;SIDOARJO;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;31200;7800;39000;31200
Sunday, 18 February 2024;Shopee;End User;aynza;SLEMAN;D.I YOGYAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;31200;7800;39000;31200
Sunday, 18 February 2024;Shopee;End User;hanifahherin593;SURABAYA;JAWA TIMUR;Tempat Dupa Bubble;Tatakan Dupa;1;11000;10890;110;11000;10890
Sunday, 18 February 2024;Shopee;End User;hanifahherin593;SURABAYA;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Sunday, 18 February 2024;Shopee;End User;beragambentuk;BANTUL;D.I YOGYAKARTA;Dupa Kerucut Mentah;Raw Material;1;33000;33000;0;33000;33000
Sunday, 18 February 2024;Shopee;End User;beragambentuk;BANTUL;D.I YOGYAKARTA;Dupa Stik Mentah;Raw Material;1;20000;15400;4600;20000;15400
Sunday, 18 February 2024;Shopee;End User;ernadwis2017;KEDIRI;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;31200;7800;39000;31200
Sunday, 18 February 2024;Shopee;End User;aiastuti937;JAKARTA SELATAN;DKI JAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Sunday, 18 February 2024;Shopee;End User;sekaralexandra279;DEMAK;JAWA TENGAH;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Sunday, 18 February 2024;Shopee;End User;sekaralexandra279;DEMAK;JAWA TENGAH;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Sunday, 18 February 2024;Shopee;End User;glenpeldi;KAB. BARITO TIMUR;KALIMANTAN TENGAH;Dks Melati;Dupa Stik;3;29700;23760;5940;89100;71280
Monday, 19 February 2024;Shopee;End User;nisa2891;SURABAYA;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;33930;5070;39000;33930
Monday, 19 February 2024;Shopee;End User;nisa2891;SURABAYA;JAWA TIMUR;Dkk Abdi Dalem;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 19 February 2024;Shopee;End User;nisa2891;SURABAYA;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;33930;5070;39000;33930
Monday, 19 February 2024;Shopee;End User;nisa2891;SURABAYA;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Monday, 19 February 2024;Shopee;End User;shidana13;SLEMAN;D.I YOGYAKARTA;Dks Cendana;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;shidana13;SLEMAN;D.I YOGYAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Monday, 19 February 2024;Shopee;End User;stefpscs2;MALANG;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;stefpscs2;MALANG;JAWA TIMUR;Dks Abdi Dalem;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;ptoiea27sd;DEMAK;JAWA TENGAH;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;ptoiea27sd;DEMAK;JAWA TENGAH;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;teguhteguh102;MALANG;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;33930;5070;39000;33930
Monday, 19 February 2024;Shopee;End User;frida.sh;MALANG;JAWA TIMUR;Dks Vanilla;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;reza.david;SURABAYA;JAWA TIMUR;Dkk Sakura;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 19 February 2024;Shopee;End User;reza.david;SURABAYA;JAWA TIMUR;Dkk Vanilla;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 19 February 2024;Shopee;End User;pinandityapratama;JAKARTA TIMUR;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;pinandityapratama;JAKARTA TIMUR;DKI JAKARTA;Dks Abdi Dalem;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;pinandityapratama;JAKARTA TIMUR;DKI JAKARTA;Dks Melati;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;pinandityapratama;JAKARTA TIMUR;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;27720;280;28000;27720
Monday, 19 February 2024;Shopee;End User;pinandityapratama;JAKARTA TIMUR;DKI JAKARTA;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;pinandityapratama;JAKARTA TIMUR;DKI JAKARTA;Tempat Dupa Stik Egronomic;Tatakan Dupa;1;129100;97000;32100;129100;97000
Monday, 19 February 2024;Shopee;End User;rena8857;TANGERANG SELATAN;BANTEN;Dks Fruity;Dupa Stik;2;29700;25839;3861;59400;51678
Monday, 19 February 2024;Shopee;End User;rena8857;TANGERANG SELATAN;BANTEN;Tempat Dupa Vas Coaster;Tatakan Dupa;2;37000;37000;0;74000;74000
Monday, 19 February 2024;Shopee;End User;ohaaaaan;KOTA BINJAI;SUMATERA UTARA;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;ohaaaaan;KOTA BINJAI;SUMATERA UTARA;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Monday, 19 February 2024;Shopee;End User;tokoherbalnyai;JAKARTA SELATAN;DKI JAKARTA;Tempat Dupa Stik Egronomic;Tatakan Dupa;2;129100;97000;32100;258200;194000
Tuesday, 20 February 2024;Shopee;End User;wahyunibaidowi;PASURUAN;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;33930;5070;39000;33930
Tuesday, 20 February 2024;Shopee;End User;wahyunibaidowi;PASURUAN;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;31200;7800;39000;31200
Tuesday, 20 February 2024;Shopee;End User;ceribl00m;KARAWANG;JAWA BARAT;Dkk Melati;Dupa Kerucut;1;39000;33930;5070;39000;33930
Tuesday, 20 February 2024;Shopee;End User;zazidandevan;SIDOARJO;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Tuesday, 20 February 2024;Shopee;End User;teukumrafi;MALANG;JAWA TIMUR;Dks Abdi Dalem;Dupa Stik;1;29700;25839;3861;29700;25839
Tuesday, 20 February 2024;Shopee;End User;teukumrafi;MALANG;JAWA TIMUR;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Tuesday, 20 February 2024;Shopee;End User;teukumrafi;MALANG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Tuesday, 20 February 2024;Shopee;End User;kanubeea;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Tuesday, 20 February 2024;Shopee;End User;kanubeea;SURABAYA;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Tuesday, 20 February 2024;Shopee;End User;kanubeea;SURABAYA;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Tuesday, 20 February 2024;Shopee;End User;paulaling2501;SURABAYA;JAWA TIMUR;Dks Cendana;Dupa Stik;1;29700;25839;3861;29700;25839
Tuesday, 20 February 2024;Shopee;End User;paulaling2501;SURABAYA;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;25839;3861;29700;25839
Tuesday, 20 February 2024;Shopee;End User;paulaling2501;SURABAYA;JAWA TIMUR;Tempat Dupa Vas Coaster;Tatakan Dupa;1;37000;37000;0;37000;37000
Tuesday, 20 February 2024;Shopee;End User;kkeurosye;TANGERANG;BANTEN;Tempat Dupa Bubble;Tatakan Dupa;1;11000;10890;110;11000;10890
Tuesday, 20 February 2024;Shopee;End User;kkeurosye;TANGERANG;BANTEN;Dks Vanilla;Dupa Stik;1;29700;25839;3861;29700;25839
Tuesday, 20 February 2024;Shopee;End User;oceng999990;SUMEDANG;JAWA BARAT;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Wednesday, 21 February 2024;Shopee;End User;kanubeea;SURABAYA;JAWA TIMUR;Tempat Dupa Vas;Tatakan Dupa;1;26000;26000;0;26000;26000
Wednesday, 21 February 2024;Shopee;End User;kanrain;JAKARTA PUSAT;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Wednesday, 21 February 2024;Shopee;End User;kanrain;JAKARTA PUSAT;DKI JAKARTA;Dks Cendana;Dupa Stik;1;29700;25839;3861;29700;25839
Wednesday, 21 February 2024;Shopee;End User;kanrain;JAKARTA PUSAT;DKI JAKARTA;Dks Melati;Dupa Stik;1;29700;25839;3861;29700;25839
Wednesday, 21 February 2024;Shopee;End User;kanrain;JAKARTA PUSAT;DKI JAKARTA;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Wednesday, 21 February 2024;Shopee;End User;simone2373;TANGERANG;BANTEN;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Wednesday, 21 February 2024;Shopee;End User;simone2373;TANGERANG;BANTEN;Dks Abdi Dalem;Dupa Stik;1;29700;25839;3861;29700;25839
Wednesday, 21 February 2024;Shopee;End User;simone2373;TANGERANG;BANTEN;Dkk Melati;Dupa Kerucut;1;39000;33930;5070;39000;33930
Wednesday, 21 February 2024;Shopee;End User;attariqario;JAKARTA SELATAN;DKI JAKARTA;Dks Abdi Dalem;Dupa Stik;37;29700;25839;3861;1098900;956043
Wednesday, 21 February 2024;Shopee;End User;thrippiee;BANDUNG;JAWA BARAT;Dkk Blue Flower;Dupa Kerucut;1;39000;33930;5070;39000;33930
Wednesday, 21 February 2024;Shopee;End User;thrippiee;BANDUNG;JAWA BARAT;Dks Cendana;Dupa Stik;1;29700;25839;3861;29700;25839
Wednesday, 21 February 2024;Shopee;End User;thrippiee;BANDUNG;JAWA BARAT;Dkk Abdi Dalem;Dupa Kerucut;1;39000;31200;7800;39000;31200
Wednesday, 21 February 2024;Shopee;End User;thrippiee;BANDUNG;JAWA BARAT;Tempat Dupa Circle;Tatakan Dupa;1;11000;11000;0;11000;11000
Wednesday, 21 February 2024;Shopee;End User;thrippiee;BANDUNG;JAWA BARAT;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Wednesday, 21 February 2024;Sample;Sample;thrippiee;BANDUNG;JAWA BARAT;Dks Fruity;Dupa Stik;1;29700;0;29700;29700;0
Thursday, 22 February 2024;Shopee;End User;edyprasetyo258;MALANG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Thursday, 22 February 2024;Shopee;End User;rachelarmelia_;MAGETAN;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Thursday, 22 February 2024;Shopee;End User;rachelarmelia_;MAGETAN;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Thursday, 22 February 2024;Shopee;End User;lieyuu367;PAMEKASAN;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;31200;7800;39000;31200
Thursday, 22 February 2024;Shopee;End User;sukimilkisshop;BEKASI;JAWA BARAT;Dks Abdi Dalem;Dupa Stik;1;29700;25839;3861;29700;25839
Thursday, 22 February 2024;Shopee;End User;rosyblackpink;BANDUNG;JAWA BARAT;Dks Baccarat;Dupa Stik;2;29700;25839;3861;59400;51678
Thursday, 22 February 2024;Shopee;End User;w2t0xnrzvk;SIDOARJO;JAWA TIMUR;Tempat Dupa Vas;Tatakan Dupa;1;26000;26000;0;26000;26000
Thursday, 22 February 2024;Shopee;End User;derakhmat;CIREBON;JAWA BARAT;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Thursday, 22 February 2024;Shopee;End User;tokombanursentul;BOGOR;JAWA BARAT;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Thursday, 22 February 2024;Shopee;End User;rina_isniarti;KOTA PALEMBANG;SUMATERA SELATAN;Dkk Melati;Dupa Kerucut;1;39000;33930;5070;39000;33930
Thursday, 22 February 2024;Shopee;End User;rina_isniarti;KOTA PALEMBANG;SUMATERA SELATAN;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Thursday, 22 February 2024;Shopee;End User;rina_isniarti;KOTA PALEMBANG;SUMATERA SELATAN;Dkk Baccarat;Dupa Kerucut;1;39000;31200;7800;39000;31200
Thursday, 22 February 2024;Shopee;End User;ikaengelhardt;BANYUWANGI;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Thursday, 22 February 2024;Shopee;End User;ikaengelhardt;BANYUWANGI;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;33930;5070;39000;33930
Thursday, 22 February 2024;Shopee;End User;nandarihunafas;KOTA BATAM;KEPULAUAN RIAU;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Thursday, 22 February 2024;Shopee;End User;nandarihunafas;KOTA BATAM;KEPULAUAN RIAU;Tempat Dupa Bubble;Tatakan Dupa;1;11000;10890;110;11000;10890
Friday, 23 February 2024;Shopee;End User;intann5678;LAMONGAN;JAWA TIMUR;Dupa Stik Mentah;Raw Material;4;20000;15400;4600;80000;61600
Friday, 23 February 2024;Shopee;End User;handymannystore;SIDOARJO;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;25839;3861;29700;25839
Friday, 23 February 2024;Shopee;End User;ati08;SLEMAN;D.I YOGYAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Friday, 23 February 2024;Shopee;End User;tinafranssutarli;TANGERANG;BANTEN;Dkk Baccarat;Dupa Kerucut;2;39000;33930;5070;78000;67860
Friday, 23 February 2024;Shopee;End User;bryantjugito;JAKARTA BARAT;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Friday, 23 February 2024;Shopee;End User;bryantjugito;JAKARTA BARAT;DKI JAKARTA;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Friday, 23 February 2024;Shopee;End User;novita029;JAKARTA UTARA;DKI JAKARTA;Dkk Gaharu;Dupa Kerucut;2;39000;33930;5070;78000;67860
Friday, 23 February 2024;Shopee;End User;idha.fibrianty;KOTA MAKASSAR;SULAWESI SELATAN;Dkk Melati;Dupa Kerucut;1;39000;33930;5070;39000;33930
Friday, 23 February 2024;Shopee;End User;idha.fibrianty;KOTA MAKASSAR;SULAWESI SELATAN;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;27720;280;28000;27720
Friday, 23 February 2024;Shopee;End User;idha.fibrianty;KOTA MAKASSAR;SULAWESI SELATAN;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Friday, 23 February 2024;Shopee;End User;idha.fibrianty;KOTA MAKASSAR;SULAWESI SELATAN;Dkk Baccarat;Dupa Kerucut;1;39000;31200;7800;39000;31200
Friday, 23 February 2024;Shopee;End User;p_dian_aung;KOTA GORONTALO;GORONTALO;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Friday, 23 February 2024;Shopee;End User;p_dian_aung;KOTA GORONTALO;GORONTALO;Dks Abdi Dalem;Dupa Stik;1;29700;25839;3861;29700;25839
Friday, 23 February 2024;Shopee;End User;p_dian_aung;KOTA GORONTALO;GORONTALO;Dkk Melati;Dupa Kerucut;1;39000;33930;5070;39000;33930
Friday, 23 February 2024;Shopee;End User;p_dian_aung;KOTA GORONTALO;GORONTALO;Dks Melati;Dupa Stik;2;29700;25839;3861;59400;51678
Friday, 23 February 2024;Shopee;End User;p_dian_aung;KOTA GORONTALO;GORONTALO;Tempat Dupa Bubble;Tatakan Dupa;2;11000;10890;110;22000;21780
Friday, 23 February 2024;Sample;Sample;p_dian_aung;KOTA GORONTALO;GORONTALO;Dks Fruity;Dupa Stik;1;29700;0;29700;29700;0
Saturday, 24 February 2024;Shopee;End User;sannaira;KENDAL;JAWA TENGAH;Dks Melati;Dupa Stik;2;29700;25839;3861;59400;51678
Saturday, 24 February 2024;Shopee;End User;bakmi_rk;JOMBANG;JAWA TIMUR;Dks Cendana;Dupa Stik;1;29700;25839;3861;29700;25839
Saturday, 24 February 2024;Shopee;End User;bakmi_rk;JOMBANG;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;25839;3861;29700;25839
Saturday, 24 February 2024;Shopee;End User;bakmi_rk;JOMBANG;JAWA TIMUR;Tempat Dupa Vas;Tatakan Dupa;1;26000;26000;0;26000;26000
Saturday, 24 February 2024;Shopee;End User;wandaraysa26;BOYOLALI;JAWA TENGAH;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Saturday, 24 February 2024;Shopee;End User;rafidaffa.k;SUMEDANG;JAWA BARAT;Dks Baccarat;Dupa Stik;1;29700;25839;3861;29700;25839
Saturday, 24 February 2024;Shopee;End User;atiksrihariati;MALANG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930
Saturday, 24 February 2024;Shopee;End User;hlmhzatalini;JAKARTA SELATAN;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839
Saturday, 24 February 2024;Shopee;End User;hlmhzatalini;JAKARTA SELATAN;DKI JAKARTA;Dks Abdi Dalem;Dupa Stik;1;29700;25839;3861;29700;25839
Saturday, 24 February 2024;Shopee;End User;hlmhzatalini;JAKARTA SELATAN;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;27720;280;28000;27720
Saturday, 24 February 2024;Shopee;End User;kudooline;KOTA PALEMBANG;SUMATERA SELATAN;Dkk Melati;Dupa Kerucut;1;39000;33930;5070;39000;33930
Saturday, 24 February 2024;Shopee;End User;kudooline;KOTA PALEMBANG;SUMATERA SELATAN;Dkk Cendana;Dupa Kerucut;1;39000;33930;5070;39000;33930
Saturday, 24 February 2024;Shopee;End User;prelovedbysuari;KLUNGKUNG;BALI;Dkk Gaharu;Dupa Kerucut;2;39000;33930;5070;78000;67860
Sunday, 25 February 2024;Shopee;End User;saniatulmarifah;BANGKALAN;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;32370;6630;39000;32370
Sunday, 25 February 2024;Shopee;End User;raisharamdhani;SIDOARJO;JAWA TIMUR;Tempat Dupa Bubble Coaster;Tatakan Dupa;2;28000;27720;280;56000;55440
Sunday, 25 February 2024;Shopee;End User;raisharamdhani;SIDOARJO;JAWA TIMUR;Dks Baccarat;Dupa Stik;2;29700;24651;5049;59400;49302
Sunday, 25 February 2024;Shopee;End User;raisharamdhani;SIDOARJO;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;2;39000;32370;6630;78000;64740
Sunday, 25 February 2024;Shopee;End User;raisharamdhani;SIDOARJO;JAWA TIMUR;Dkk Vanilla;Dupa Kerucut;2;39000;32370;6630;78000;64740
Sunday, 25 February 2024;Shopee;End User;raisharamdhani;SIDOARJO;JAWA TIMUR;Dks Vanilla;Dupa Stik;2;29700;24651;5049;59400;49302
Sunday, 25 February 2024;Sample;Sample;raisharamdhani;SIDOARJO;JAWA TIMUR;Dks Fruity;Dupa Stik;1;29700;0;29700;29700;0
Sunday, 25 February 2024;Shopee;End User;hariyanti5758;MALANG;JAWA TIMUR;Dkk Abdi Dalem;Dupa Kerucut;1;39000;32370;6630;39000;32370
Sunday, 25 February 2024;Shopee;End User;hariyanti5758;MALANG;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;32370;6630;39000;32370
Sunday, 25 February 2024;Shopee;End User;hariyanti5758;MALANG;JAWA TIMUR;Dkk Vanilla;Dupa Kerucut;1;39000;32370;6630;39000;32370
Sunday, 25 February 2024;Shopee;End User;rexirexi644;SEMARANG;JAWA TENGAH;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Sunday, 25 February 2024;Shopee;End User;rexirexi644;SEMARANG;JAWA TENGAH;Dkk Gaharu;Dupa Kerucut;1;39000;32370;6630;39000;32370
Sunday, 25 February 2024;Shopee;End User;vifyjuwita;TUBAN;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;32370;6630;39000;32370
Sunday, 25 February 2024;Shopee;End User;aminin.olshop;MOJOKERTO;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;24651;5049;29700;24651
Sunday, 25 February 2024;Shopee;End User;sweetpot.stockroom;SIDOARJO;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;24651;5049;29700;24651
Sunday, 25 February 2024;Shopee;End User;rererere97;KOTA BANJARMASIN;KALIMANTAN SELATAN;Dkk Melati;Dupa Kerucut;1;39000;32370;6630;39000;32370
Sunday, 25 February 2024;Shopee;End User;rererere97;KOTA BANJARMASIN;KALIMANTAN SELATAN;Dks Melati;Dupa Stik;1;29700;24651;5049;29700;24651
Sunday, 25 February 2024;Shopee;End User;rererere97;KOTA BANJARMASIN;KALIMANTAN SELATAN;Dkk Abdi Dalem;Dupa Kerucut;1;39000;32370;6630;39000;32370
Sunday, 25 February 2024;Shopee;End User;rererere97;KOTA BANJARMASIN;KALIMANTAN SELATAN;Dks Baccarat;Dupa Stik;1;29700;24651;5049;29700;24651
Sunday, 25 February 2024;Shopee;End User;nirmalakp;DEPOK;JAWA BARAT;Dkk Abdi Dalem;Dupa Kerucut;1;39000;32370;6630;39000;32370
Monday, 26 February 2024;Shopee;End User;ly.ep;MALANG;JAWA TIMUR;Dks Fruity;Dupa Stik;1;29700;23760;5940;29700;23760
Monday, 26 February 2024;Shopee;End User;ly.ep;MALANG;JAWA TIMUR;Tempat Dupa Bubble;Tatakan Dupa;1;11000;11000;0;11000;11000
Monday, 26 February 2024;Shopee;End User;aisyah_ramadani;MALANG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 26 February 2024;Shopee;End User;ichwanfirdaus85;MALANG;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 26 February 2024;Shopee;End User;aqshoooooooo;JAKARTA UTARA;DKI JAKARTA;Dks Melati;Dupa Stik;1;29700;23760;5940;29700;23760
Monday, 26 February 2024;Shopee;End User;aqshoooooooo;JAKARTA UTARA;DKI JAKARTA;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Monday, 26 February 2024;Shopee;End User;waznun.nuschi;MALANG;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 26 February 2024;Shopee;End User;cimursambora;SIDOARJO;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;23760;5940;29700;23760
Monday, 26 February 2024;Shopee;End User;devitasusilo;CIMAHI;JAWA BARAT;Dks Melati;Dupa Stik;1;29700;23760;5940;29700;23760
Monday, 26 February 2024;Shopee;End User;rezkypujangga123;BADUNG;BALI;Tempat Dupa Bubble;Tatakan Dupa;1;11000;11000;0;11000;11000
Monday, 26 February 2024;Shopee;End User;rezkypujangga123;BADUNG;BALI;Dks Baccarat;Dupa Stik;1;29700;23760;5940;29700;23760
Monday, 26 February 2024;Shopee;End User;clara.anggraena.k;BLORA;JAWA TENGAH;Dkk Melati;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 26 February 2024;Shopee;End User;clara.anggraena.k;BLORA;JAWA TENGAH;Dkk Gaharu;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 26 February 2024;Shopee;End User;_urhomiegurl;SALATIGA;JAWA TENGAH;Dkk Melati;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 26 February 2024;Shopee;End User;_urhomiegurl;SALATIGA;JAWA TENGAH;Dkk Vanilla;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 26 February 2024;Shopee;End User;munawar7770;TEGAL;JAWA TENGAH;Dks Gaharu;Dupa Stik;1;29700;23760;5940;29700;23760
Monday, 26 February 2024;Shopee;End User;munawar7770;TEGAL;JAWA TENGAH;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;27720;280;28000;27720
Monday, 26 February 2024;Shopee;End User;willfred7190;JAKARTA BARAT;DKI JAKARTA;Dkk Melati;Dupa Kerucut;1;39000;31200;7800;39000;31200
Monday, 26 February 2024;Shopee;End User;willfred7190;JAKARTA BARAT;DKI JAKARTA;Dkk Baccarat;Dupa Kerucut;1;39000;31200;7800;39000;31200
Tuesday, 27 February 2024;Shopee;End User;yayiaisyahk;MALANG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;31200;7800;39000;31200
Tuesday, 27 February 2024;Shopee;End User;muhamadsyaifulsapii1983;KEDIRI;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;2;39000;31200;7800;78000;62400
Tuesday, 27 February 2024;Shopee;End User;z20fzvhqnw;JOMBANG;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;31200;7800;39000;31200
Tuesday, 27 February 2024;Shopee;End User;shorah0726;JAKARTA PUSAT;DKI JAKARTA;Tempat Dupa Stik Egronomic;Tatakan Dupa;1;129100;92300;36800;129100;92300
Tuesday, 27 February 2024;Shopee;End User;adealfauzi15;MOJOKERTO;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;31200;7800;39000;31200
Tuesday, 27 February 2024;Shopee;End User;6ivaqo3mqw;BADUNG;BALI;Tempat Dupa Stik Egronomic;Tatakan Dupa;4;129100;92300;36800;516400;369200
Tuesday, 27 February 2024;Shopee;End User;farrasayes;JAKARTA SELATAN;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;29700;23760;5940;29700;23760
